,artist,FR,GB,DE,IT,ES,BE
8687,"Isabel Aaiún, Fernando Moreno",0.0,0.0,0.0,0.0,1567712.0,0.0
8688,"Israel B, C. Tangana, LOWLIGHT",0.0,0.0,0.0,0.0,661181.0,0.0
8689,"Israel B, LOWLIGHT",0.0,0.0,0.0,0.0,275296.0,0.0
8690,"J Abdiel, Anuel AA, Blessd, iZaak, Pirlo",0.0,0.0,0.0,0.0,108035.0,0.0
8691,"J Abdiel, De La Rose, Yan Block, iZaak, Jay Wheeler",0.0,0.0,0.0,0.0,1122757.0,0.0
8692,"J Abecia, Rvfv",0.0,0.0,0.0,0.0,65053.0,0.0
8693,J Alvarez,0.0,0.0,0.0,0.0,98409.0,0.0
8694,"J Balvin, Bad Bunny, Marciano Cantero",0.0,0.0,0.0,0.0,93418.0,0.0
8695,"J Balvin, Bad Bunny, Mr Eazi",0.0,0.0,0.0,0.0,112392.0,0.0
8696,"J Balvin, Daddy Yankee",0.0,0.0,0.0,0.0,17115.0,0.0
8697,"J Balvin, Feid",0.0,0.0,0.0,0.0,142004.0,0.0
8698,"J Balvin, Jay Wheeler",0.0,0.0,0.0,0.0,82521.0,0.0
8699,"J Balvin, Jowell & Randy, De La Ghetto",0.0,0.0,0.0,0.0,89865.0,0.0
8700,"J Balvin, Jowell & Randy, Nicky Jam, Wisin, Yandel, Ozuna",0.0,0.0,0.0,0.0,112488.0,0.0
8701,"J Balvin, KAROL G, Nicky Jam, Crissin, Totoy El Frio, Natan & Shander",0.0,0.0,0.0,0.0,854077.0,0.0
8702,"J Balvin, Khalid",0.0,0.0,0.0,0.0,261944.0,0.0
8703,"J Balvin, Mr Eazi",0.0,0.0,0.0,0.0,53975.0,0.0
8704,"J Balvin, Omar Courtz, YOVNGCHIMI, Quevedo, Mambo Kingz, DJ Luian",0.0,0.0,0.0,0.0,128449.0,0.0
8705,"J Balvin, ROSALÍA",0.0,0.0,0.0,0.0,693770.0,0.0
8706,"J Balvin, Ryan Castro",0.0,0.0,0.0,0.0,76528.0,0.0
8707,"J Balvin, Sech",0.0,0.0,0.0,0.0,461992.0,0.0
8708,"J Balvin, Sky Rompiendo",0.0,0.0,0.0,0.0,103121.0,0.0
8709,"J Balvin, Wisin & Yandel",0.0,0.0,0.0,0.0,295415.0,0.0
8710,"J Castle, Hades66",0.0,0.0,0.0,0.0,195641.0,0.0
8711,"J Hus, C. Tangana",0.0,0.0,0.0,0.0,29011.0,0.0
8712,JC Reyes,0.0,0.0,0.0,0.0,1634411.0,0.0
8713,"JC Reyes, Biwan La Pauta, Pedro Calderon",0.0,0.0,0.0,0.0,219055.0,0.0
8714,"JC Reyes, Camin",0.0,0.0,0.0,0.0,1524184.0,0.0
8715,"JC Reyes, David Marley",0.0,0.0,0.0,0.0,186665.0,0.0
8716,"JC Reyes, De La Ghetto",0.0,0.0,0.0,0.0,2704679.0,0.0
8717,"JC Reyes, De La Rose, MC Menor JP",0.0,0.0,0.0,0.0,585011.0,0.0
8718,"JC Reyes, Dei V",0.0,0.0,0.0,0.0,453433.0,0.0
8719,"JC Reyes, Mario King",0.0,0.0,0.0,0.0,122232.0,0.0
8720,"JC Reyes, Pedro Calderon",0.0,0.0,0.0,0.0,1670283.0,0.0
8721,"JC Reyes, Pedro Calderon, Blacknife",0.0,0.0,0.0,0.0,2903603.0,0.0
8722,"JC Reyes, Russ Millions, Big Papa313",0.0,0.0,0.0,0.0,94558.0,0.0
8723,"JC Reyes, Sky Rompiendo",0.0,0.0,0.0,0.0,431575.0,0.0
8724,"JC Reyes, The Rudeboyz",0.0,0.0,0.0,0.0,1116976.0,0.0
8725,"JC Reyes, Uve",0.0,0.0,0.0,0.0,525061.0,0.0
8726,"JC Reyes, YOVNGCHIMI, Slayter",0.0,0.0,0.0,0.0,460037.0,0.0
8727,"JC Reyes, π Beats",0.0,0.0,0.0,0.0,119117.0,0.0
8728,JC el Diamante,0.0,0.0,0.0,0.0,254280.0,0.0
8729,"JENCARLOS, Don Omar",0.0,0.0,0.0,0.0,63205.0,0.0
8730,"JHAYCO, Anuel AA",0.0,0.0,0.0,0.0,2709864.0,0.0
8731,"JHAYCO, Anuel AA, J Balvin",0.0,0.0,0.0,0.0,697375.0,0.0
8732,"JHAYCO, Bad Bunny",0.0,0.0,0.0,0.0,1308337.0,0.0
8733,"JHAYCO, Bryant Myers, Luar La L",0.0,0.0,0.0,0.0,88002.0,0.0
8734,"JHAYCO, Feid, Sech",0.0,0.0,0.0,0.0,454424.0,0.0
8735,"JHAYCO, J Balvin, Bad Bunny",0.0,0.0,0.0,0.0,3978174.0,0.0
8736,"JHAYCO, Kapo",0.0,0.0,0.0,0.0,292405.0,0.0
8737,"JHAYCO, Myke Towers",0.0,0.0,0.0,0.0,41425.0,0.0
8738,"JHAYCO, Ozuna",0.0,0.0,0.0,0.0,861264.0,0.0
8739,"JHAYCO, Peso Pluma",0.0,0.0,0.0,0.0,156800.0,0.0
8740,"JHAYCO, Quevedo",0.0,0.0,0.0,0.0,1674598.0,0.0
8741,"JHAYCO, Skrillex",0.0,0.0,0.0,0.0,596099.0,0.0
8742,"JHAYCO, Wisin & Yandel",0.0,0.0,0.0,0.0,32369.0,0.0
8743,Jacob Forever,0.0,0.0,0.0,0.0,62433.0,0.0
8744,"Jacob Forever, Farruko",0.0,0.0,0.0,0.0,559067.0,0.0
8745,"Jacob Forever, Farruko, Abraham Mateo, Lary Over",0.0,0.0,0.0,0.0,54868.0,0.0
8746,Jarabe De Palo,0.0,0.0,0.0,0.0,1673138.0,0.0
8747,Javiielo,0.0,0.0,0.0,0.0,124227.0,0.0
8748,Javy Ramírez,0.0,0.0,0.0,0.0,51733.0,0.0
8749,"Jay Sean, Sean Paul",0.0,0.0,0.0,0.0,24147.0,0.0
8750,Jay Wheeler,0.0,0.0,0.0,0.0,56654.0,0.0
8751,"Jay Wheeler, Anuel AA, Hades66, Bryant Myers, Dei V",0.0,0.0,0.0,0.0,775708.0,0.0
8752,"Jay Wheeler, DJ Nelson, Myke Towers",0.0,0.0,0.0,0.0,4577037.0,0.0
8753,"Jay Wheeler, Dei V, Hades66, Luar La L",0.0,0.0,0.0,0.0,404520.0,0.0
8754,"Jay Wheeler, Mora",0.0,0.0,0.0,0.0,803037.0,0.0
8755,"Jay Wheeler, Myke Towers, Rauw Alejandro, DJ Nelson, JHAYCO, Lunay, Kendo Kaponi",0.0,0.0,0.0,0.0,641836.0,0.0
8756,"Jay Wheeler, Omar Courtz",0.0,0.0,0.0,0.0,185314.0,0.0
8757,"Jc La Nevula, Atomic Otro Way",0.0,0.0,0.0,0.0,1095337.0,0.0
8758,Jeeiph,0.0,0.0,0.0,0.0,734933.0,0.0
8759,"Jennifer Lopez, Bad Bunny",0.0,0.0,0.0,0.0,71482.0,0.0
8760,"Jennifer Lopez, Gente De Zona",0.0,0.0,0.0,0.0,301160.0,0.0
8761,"Jennifer Lopez, Ozuna",0.0,0.0,0.0,0.0,245640.0,0.0
8762,"Jennifer Lopez, Wisin",0.0,0.0,0.0,0.0,157490.0,0.0
8763,Jerry Di,0.0,0.0,0.0,0.0,583332.0,0.0
8764,Jesse & Joy,0.0,0.0,0.0,0.0,21057.0,0.0
8765,"Jesse & Joy, Gente De Zona",0.0,0.0,0.0,0.0,561532.0,0.0
8766,"Jey Blessing, Rauw Alejandro, Los Fantastikos",0.0,0.0,0.0,0.0,587356.0,0.0
8767,"Jirafa Rey, La Pili",0.0,0.0,0.0,0.0,20464.0,0.0
8768,"Joan Garrido, Julia Medina",0.0,0.0,0.0,0.0,27675.0,0.0
8769,Joaquín Sabina,0.0,0.0,0.0,0.0,33780.0,0.0
8770,Joey Montana,0.0,0.0,0.0,0.0,42058.0,0.0
8771,"Joey Montana, Sebastian Yatra",0.0,0.0,0.0,0.0,1071828.0,0.0
8772,"John C, Neo Pistea, Bhavi, Trueno",0.0,0.0,0.0,0.0,87057.0,0.0
8773,"Jombriel, Alex Krack, Jøtta",0.0,0.0,0.0,0.0,515898.0,0.0
8774,"Jombriel, DFZM, Jøtta",0.0,0.0,0.0,0.0,106821.0,0.0
8775,Jon Z,0.0,0.0,0.0,0.0,133808.0,0.0
8776,"Jorge Drexler, C. Tangana",0.0,0.0,0.0,0.0,53832.0,0.0
8777,"Jory Boy, Bad Bunny",0.0,0.0,0.0,0.0,217680.0,0.0
8778,"Jory Boy, Maluma",0.0,0.0,0.0,0.0,77408.0,0.0
8779,"Jory Boy, Ozuna",0.0,0.0,0.0,0.0,11990.0,0.0
8780,"Jose De Las Heras, Omar Montes",0.0,0.0,0.0,0.0,73534.0,0.0
8781,Jose Nogales,0.0,0.0,0.0,0.0,42472.0,0.0
8782,"Jossef, Jamby El Favo, Eix",0.0,0.0,0.0,0.0,337124.0,0.0
8783,"Jowell & Randy, J Balvin",0.0,0.0,0.0,0.0,197757.0,0.0
8784,"Joyce Santana, Feid",0.0,0.0,0.0,0.0,63687.0,0.0
8785,Juan Magán,0.0,0.0,0.0,0.0,1307415.0,0.0
8786,"Juan Magán, Alvaro Soler, Marielle Hazlo",0.0,0.0,0.0,0.0,165697.0,0.0
8787,"Juan Magán, B-Case",0.0,0.0,0.0,0.0,727904.0,0.0
8788,"Juan Magán, Belinda, Manuel Turizo, Snova, B-Case",0.0,0.0,0.0,0.0,1075364.0,0.0
8789,"Juan Magán, Boni & Kelly",0.0,0.0,0.0,0.0,501148.0,0.0
8790,"Juan Magán, Luciana",0.0,0.0,0.0,0.0,102767.0,0.0
8791,"Juan Magán, Mala Rodríguez",0.0,0.0,0.0,0.0,1996589.0,0.0
8792,"Juan Magán, Mozart La Para, DCS",0.0,0.0,0.0,0.0,192095.0,0.0
8793,"Juan Magán, Nacho, Pasabordo",0.0,0.0,0.0,0.0,125855.0,0.0
8794,"Juancho Marqués, Don Patricio, InnerCut",0.0,0.0,0.0,0.0,27673.0,0.0
8795,"Juancho Marqués, FERNANDOCOSTA, InnerCut",0.0,0.0,0.0,0.0,31361.0,0.0
8796,"Juancho Marqués, Recycled J, InnerCut",0.0,0.0,0.0,0.0,62443.0,0.0
8797,Juanes,0.0,0.0,0.0,0.0,695677.0,0.0
8798,"Juanes, Kali Uchis",0.0,0.0,0.0,0.0,81440.0,0.0
8799,"Juanes, Lalo Ebratt",0.0,0.0,0.0,0.0,360292.0,0.0
8800,"Juanes, Sebastian Yatra",0.0,0.0,0.0,0.0,225320.0,0.0
8801,Juanjo Bona,0.0,0.0,0.0,0.0,238699.0,0.0
8802,Judeline,0.0,0.0,0.0,0.0,82054.0,0.0
8803,"Juhn, Jay Wheeler",0.0,0.0,0.0,0.0,366129.0,0.0
8804,"Julia Medina, Natalia Lacunza",0.0,0.0,0.0,0.0,24123.0,0.0
8805,"Julianno Sosa, King Savagge",0.0,0.0,0.0,0.0,194163.0,0.0
8806,"Juseph, Cruz Cafuné, Wiso Rivera",0.0,0.0,0.0,0.0,970915.0,0.0
8807,"Juseph, Quevedo",0.0,0.0,0.0,0.0,436995.0,0.0
8808,Justin Quiles,0.0,0.0,0.0,0.0,3064999.0,0.0
8809,"Justin Quiles, Arcángel, Dalex, KEVVO",0.0,0.0,0.0,0.0,189759.0,0.0
8810,"Justin Quiles, Daddy Yankee, El Alfa",0.0,0.0,0.0,0.0,1537241.0,0.0
8811,"Justin Quiles, Farruko",0.0,0.0,0.0,0.0,73812.0,0.0
8812,"Justin Quiles, Maluma",0.0,0.0,0.0,0.0,719157.0,0.0
8813,"Justin Quiles, Myke Towers",0.0,0.0,0.0,0.0,711216.0,0.0
8814,"Justin Quiles, NATTI NATASHA, Farruko, Lenny Tavárez, Dalex, Zion",0.0,0.0,0.0,0.0,751164.0,0.0
8815,"Justin Quiles, Nicky Jam, Wisin",0.0,0.0,0.0,0.0,49489.0,0.0
8816,"Justin Quiles, Robin Schulz",0.0,0.0,0.0,0.0,403582.0,0.0
8817,"Justin Quiles, Sech",0.0,0.0,0.0,0.0,40030.0,0.0
8818,"Justin Quiles, Sech, Dímelo Flow",0.0,0.0,0.0,0.0,38659.0,0.0
8819,"Justin Quiles, Sky Rompiendo, Farruko, Ñengo Flow",0.0,0.0,0.0,0.0,17973.0,0.0
8820,"Justin Quiles, Yandel, Gadiel",0.0,0.0,0.0,0.0,128072.0,0.0
8821,"Justin Quiles, Zion & Lennox",0.0,0.0,0.0,0.0,741192.0,0.0
8822,"KAROL G, Aldo Ranks",0.0,0.0,0.0,0.0,83242.0,0.0
8823,"KAROL G, Anuel AA",0.0,0.0,0.0,0.0,1123311.0,0.0
8824,"KAROL G, Anuel AA, J Balvin",0.0,0.0,0.0,0.0,569339.0,0.0
8825,"KAROL G, Bad Bunny",0.0,0.0,0.0,0.0,474107.0,0.0
8826,"KAROL G, Bad Bunny, Quavo",0.0,0.0,0.0,0.0,65820.0,0.0
8827,"KAROL G, Bad Gyal, Sean Paul",0.0,0.0,0.0,0.0,452131.0,0.0
8828,"KAROL G, Camilo",0.0,0.0,0.0,0.0,219363.0,0.0
8829,"KAROL G, Carla Morrison",0.0,0.0,0.0,0.0,83124.0,0.0
8830,"KAROL G, Cosculluela",0.0,0.0,0.0,0.0,102926.0,0.0
8831,"KAROL G, Cris Mj, Ryan Castro",0.0,0.0,0.0,0.0,72338.0,0.0
8832,"KAROL G, Dei V",0.0,0.0,0.0,0.0,1103900.0,0.0
8833,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",0.0,0.0,0.0,0.0,320294.0,0.0
8834,"KAROL G, J Balvin, Nicky Jam",0.0,0.0,0.0,0.0,646248.0,0.0
8835,"KAROL G, Justin Quiles, Angel Dior",0.0,0.0,0.0,0.0,71522.0,0.0
8836,"KAROL G, Maldy",0.0,0.0,0.0,0.0,786089.0,0.0
8837,"KAROL G, Maluma",0.0,0.0,0.0,0.0,545275.0,0.0
8838,"KAROL G, Mariah Angeliq",0.0,0.0,0.0,0.0,1310119.0,0.0
8839,"KAROL G, Ovy On The Drums",0.0,0.0,0.0,0.0,1615686.0,0.0
8840,"KAROL G, Ozuna",0.0,0.0,0.0,0.0,39288.0,0.0
8841,"KAROL G, Peso Pluma",0.0,0.0,0.0,0.0,3130932.0,0.0
8842,"KAROL G, Quevedo",0.0,0.0,0.0,0.0,868649.0,0.0
8843,"KAROL G, Romeo Santos",0.0,0.0,0.0,0.0,1091249.0,0.0
8844,"KAROL G, Sech",0.0,0.0,0.0,0.0,90333.0,0.0
8845,"KAROL G, Tiësto",0.0,0.0,0.0,0.0,888702.0,0.0
8846,"KAROL G, Young Miko",0.0,0.0,0.0,0.0,66275.0,0.0
8847,KEVIN ROLDAN,0.0,0.0,0.0,0.0,737634.0,0.0
8848,"KEVIN ROLDAN, Bryant Myers, Lyanno",0.0,0.0,0.0,0.0,441884.0,0.0
8849,"KEVVO, Arcángel, Becky G, Darell",0.0,0.0,0.0,0.0,101065.0,0.0
8850,"KEVVO, Farruko, Chencho Corleone, Arcángel, Darell, Ñengo Flow, Brytiago, Myke Towers",0.0,0.0,0.0,0.0,500712.0,0.0
8851,"KEVVO, J Balvin",0.0,0.0,0.0,0.0,37640.0,0.0
8852,KG970,0.0,0.0,0.0,0.0,226068.0,0.0
8853,"KG970, Elpatron970",0.0,0.0,0.0,0.0,663136.0,0.0
8854,"KG970, Kilvertz",0.0,0.0,0.0,0.0,410709.0,0.0
8855,KHEA,0.0,0.0,0.0,0.0,196397.0,0.0
8856,"KHEA, Bad Bunny, Duki, Cazzu",0.0,0.0,0.0,0.0,206620.0,0.0
8857,"KHEA, Duki",0.0,0.0,0.0,0.0,51053.0,0.0
8858,"KHEA, Duki, Cazzu, Omar Varela, MYKKA",0.0,0.0,0.0,0.0,111265.0,0.0
8859,"KHEA, Lenny Santos",0.0,0.0,0.0,0.0,1323947.0,0.0
8860,"KHEA, NATTI NATASHA, Prince Royce, Lenny Santos",0.0,0.0,0.0,0.0,246849.0,0.0
8861,"Kabasaki, Israel B, Quevedo",0.0,0.0,0.0,0.0,267790.0,0.0
8862,"Kafu Banton, Bad Gyal",0.0,0.0,0.0,0.0,374548.0,0.0
8863,Kapo,0.0,0.0,0.0,0.0,4083030.0,0.0
8864,"Kapo, Myke Towers",0.0,0.0,0.0,0.0,168470.0,0.0
8865,"Karbeats, Mora, JHAYCO, Yan Block, Omar Courtz",0.0,0.0,0.0,0.0,64214.0,0.0
8866,Karetta el Gucci,0.0,0.0,0.0,0.0,173536.0,0.0
8867,"Karetta el Gucci, Omar Montes, Rvfv, Chimbala",0.0,0.0,0.0,0.0,447985.0,0.0
8868,"Karina y Marina, Hugo23, Sennior",0.0,0.0,0.0,0.0,74807.0,0.0
8869,"Kase.O, SFDK",0.0,0.0,0.0,0.0,66926.0,0.0
8870,"Kaydy Cain, La Zowi, Kabasaki",0.0,0.0,0.0,0.0,67906.0,0.0
8871,Keen Levy,0.0,0.0,0.0,0.0,31108.0,0.0
8872,"Keen Levy, Rvfv",0.0,0.0,0.0,0.0,42749.0,0.0
8873,Kenny Man,0.0,0.0,0.0,0.0,314075.0,0.0
8874,Key-Key,0.0,0.0,0.0,0.0,679783.0,0.0
8875,"Key-Key, Ozuna",0.0,0.0,0.0,0.0,284520.0,0.0
8876,Khaled,0.0,0.0,0.0,0.0,518860.0,0.0
8877,Kidd Keo,0.0,0.0,0.0,0.0,1375950.0,0.0
8878,"Kidd Keo, Alemán",0.0,0.0,0.0,0.0,123525.0,0.0
8879,"Kidd Keo, Ele A El Dominio",0.0,0.0,0.0,0.0,470003.0,0.0
8880,"Kidd Keo, Sick Luke",0.0,0.0,0.0,0.0,41941.0,0.0
8881,"Kidd Keo, Yay",0.0,0.0,0.0,0.0,280885.0,0.0
8882,Kiko Rivera,0.0,0.0,0.0,0.0,1572184.0,0.0
8883,Kiko el Crazy,0.0,0.0,0.0,0.0,295282.0,0.0
8884,"Kiko el Crazy, Ñengo Flow",0.0,0.0,0.0,0.0,328505.0,0.0
8885,KvndySwing,0.0,0.0,0.0,0.0,149819.0,0.0
8886,LA YOUNG,0.0,0.0,0.0,0.0,1628724.0,0.0
8887,"LISA, ROSALÍA",0.0,0.0,0.0,0.0,158428.0,0.0
8888,LIT killah,0.0,0.0,0.0,0.0,140722.0,0.0
8889,"LIT killah, Bizarrap",0.0,0.0,0.0,0.0,131120.0,0.0
8890,"LIT killah, Duki",0.0,0.0,0.0,0.0,50341.0,0.0
8891,"LIT killah, KHEA",0.0,0.0,0.0,0.0,40142.0,0.0
8892,"LIT killah, Tiago PZK, Maria Becerra, Duki, Emilia, Rusherking, Big One, FMK",0.0,0.0,0.0,0.0,3044480.0,0.0
8893,LUNA KI,0.0,0.0,0.0,0.0,39325.0,0.0
8894,"La La Love You, Axolotes Mexicanos",0.0,0.0,0.0,0.0,4819988.0,0.0
8895,"La La Love You, Samuraï",0.0,0.0,0.0,0.0,1313582.0,0.0
8896,La Maravillosa Orquesta del Alcohol,0.0,0.0,0.0,0.0,21059.0,0.0
8897,"La Nueva Escuela, Omar Montes",0.0,0.0,0.0,0.0,1630569.0,0.0
8898,La Oreja de Van Gogh,0.0,0.0,0.0,0.0,833375.0,0.0
8899,La Pantera,0.0,0.0,0.0,0.0,120115.0,0.0
8900,"La Pantera, Quevedo, Juseph, ABHIR, BEJO, Cruz Cafuné, EL IMA",0.0,0.0,0.0,0.0,3533029.0,0.0
8901,La Ross Maria,0.0,0.0,0.0,0.0,309408.0,0.0
8902,"Lalo Ebratt, J Balvin, Trapical",0.0,0.0,0.0,0.0,588259.0,0.0
8903,"Lalo Ebratt, Manuel Turizo",0.0,0.0,0.0,0.0,317581.0,0.0
8904,"Lalo Ebratt, Sebastian Yatra, Yera, Trapical Minds",0.0,0.0,0.0,0.0,1281979.0,0.0
8905,"Lalo Ebratt, Trapical",0.0,0.0,0.0,0.0,66080.0,0.0
8906,"Lao Ra, C. Tangana",0.0,0.0,0.0,0.0,41968.0,0.0
8907,"Lary Over, Lirico En La Casa",0.0,0.0,0.0,0.0,90493.0,0.0
8908,"Las 2K, Chardo Chardemio, Melody Records International",0.0,0.0,0.0,0.0,498429.0,0.0
8909,"Las Chuches, Daviles de Novelda",0.0,0.0,0.0,0.0,95376.0,0.0
8910,"Las Rodes, Liderj",0.0,0.0,0.0,0.0,47341.0,0.0
8911,Lauty Gram,0.0,0.0,0.0,0.0,350581.0,0.0
8912,"Legarda, Andy Rivera",0.0,0.0,0.0,0.0,69018.0,0.0
8913,Leiva,0.0,0.0,0.0,0.0,3056428.0,0.0
8914,"Leiva, Robe",0.0,0.0,0.0,0.0,275123.0,0.0
8915,"Leiva, Ximena Sariñana",0.0,0.0,0.0,0.0,40296.0,0.0
8916,Lele Pons,0.0,0.0,0.0,0.0,912749.0,0.0
8917,"Lele Pons, Fuego",0.0,0.0,0.0,0.0,34848.0,0.0
8918,Lennis Rodriguez,0.0,0.0,0.0,0.0,31594.0,0.0
8919,"Lennis Rodriguez, Denyerkin",0.0,0.0,0.0,0.0,33713.0,0.0
8920,"Lennis Rodriguez, Juan Magán",0.0,0.0,0.0,0.0,382713.0,0.0
8921,Lenny Tavárez,0.0,0.0,0.0,0.0,34928.0,0.0
8922,"Lenny Tavárez, Feid",0.0,0.0,0.0,0.0,413718.0,0.0
8923,"Lenny Tavárez, Justin Quiles",0.0,0.0,0.0,0.0,142574.0,0.0
8924,"Lenny Tavárez, Zion & Lennox",0.0,0.0,0.0,0.0,86546.0,0.0
8925,"Leslie Grace, Becky G",0.0,0.0,0.0,0.0,68711.0,0.0
8926,"Leslie Grace, Noriel",0.0,0.0,0.0,0.0,1535007.0,0.0
8927,"LiL CaKe, Migrantes, Nico Valdi",0.0,0.0,0.0,0.0,3028485.0,0.0
8928,"LiL CaKe, Ozuna, Ryan Castro, Migrantes, Nico Valdi",0.0,0.0,0.0,0.0,60716.0,0.0
8929,"Lia Kali, Eladio Carrion, Toni Anzis",0.0,0.0,0.0,0.0,73386.0,0.0
8930,"Lil Pump, Anuel AA",0.0,0.0,0.0,0.0,37481.0,0.0
8931,"Locoplaya, InnerCut",0.0,0.0,0.0,0.0,27886.0,0.0
8932,Lola Indigo,0.0,0.0,0.0,0.0,4466168.0,0.0
8933,"Lola Indigo, Beret",0.0,0.0,0.0,0.0,421204.0,0.0
8934,"Lola Indigo, DELLAFUENTE",0.0,0.0,0.0,0.0,286708.0,0.0
8935,"Lola Indigo, Danna Paola, Denise Rosenthal",0.0,0.0,0.0,0.0,530169.0,0.0
8936,"Lola Indigo, Don Patricio",0.0,0.0,0.0,0.0,926466.0,0.0
8937,"Lola Indigo, Kidd Voodoo",0.0,0.0,0.0,0.0,67735.0,0.0
8938,"Lola Indigo, La Zowi",0.0,0.0,0.0,0.0,72597.0,0.0
8939,"Lola Indigo, Lalo Ebratt",0.0,0.0,0.0,0.0,449508.0,0.0
8940,"Lola Indigo, Luis Fonsi",0.0,0.0,0.0,0.0,463229.0,0.0
8941,"Lola Indigo, Maka",0.0,0.0,0.0,0.0,160369.0,0.0
8942,"Lola Indigo, Mala Rodríguez",0.0,0.0,0.0,0.0,1015750.0,0.0
8943,"Lola Indigo, Manuel Turizo",0.0,0.0,0.0,0.0,2236203.0,0.0
8944,"Lola Indigo, Maria Becerra",0.0,0.0,0.0,0.0,363650.0,0.0
8945,"Lola Indigo, Maria Becerra, Villano Antillano",0.0,0.0,0.0,0.0,444650.0,0.0
8946,"Lola Indigo, Paulo Londra",0.0,0.0,0.0,0.0,265794.0,0.0
8947,"Lola Indigo, Pepe y Vizio",0.0,0.0,0.0,0.0,69020.0,0.0
8948,"Lola Indigo, Quevedo",0.0,0.0,0.0,0.0,4058060.0,0.0
8949,"Lola Indigo, Rauw Alejandro, Lalo Ebratt",0.0,0.0,0.0,0.0,1553283.0,0.0
8950,"Lola Indigo, Rvfv",0.0,0.0,0.0,0.0,208814.0,0.0
8951,"Lola Indigo, SAIKO",0.0,0.0,0.0,0.0,898816.0,0.0
8952,"Lola Indigo, TINI, Belinda",0.0,0.0,0.0,0.0,1339094.0,0.0
8953,Los Diozes,0.0,0.0,0.0,0.0,336901.0,0.0
8954,"Los Diozes, Kase.O",0.0,0.0,0.0,0.0,56516.0,0.0
8955,Los Ronaldos,0.0,0.0,0.0,0.0,601748.0,0.0
8956,"Los Sufridos, Bad Gyal",0.0,0.0,0.0,0.0,1678865.0,0.0
8957,"Los Ángeles Azules, Emilia",0.0,0.0,0.0,0.0,155830.0,0.0
8958,Love of Lesbian,0.0,0.0,0.0,0.0,36705.0,0.0
8959,Luar La L,0.0,0.0,0.0,0.0,2350896.0,0.0
8960,"Luar La L, Dei V",0.0,0.0,0.0,0.0,377237.0,0.0
8961,"Luck Ra, BM",0.0,0.0,0.0,0.0,609027.0,0.0
8962,Luis Cortés,0.0,0.0,0.0,0.0,926835.0,0.0
8963,Luis Fonsi,0.0,0.0,0.0,0.0,413637.0,0.0
8964,"Luis Fonsi, KAROL G, Andrés Torres, Mauricio Rengifo",0.0,0.0,0.0,0.0,135439.0,0.0
8965,"Luis Fonsi, Manuel Turizo",0.0,0.0,0.0,0.0,54527.0,0.0
8966,"Luis Fonsi, Myke Towers",0.0,0.0,0.0,0.0,832647.0,0.0
8967,"Luis Fonsi, Rauw Alejandro",0.0,0.0,0.0,0.0,327855.0,0.0
8968,"Luis Fonsi, Sebastian Yatra, Nicky Jam",0.0,0.0,0.0,0.0,729314.0,0.0
8969,Lunay,0.0,0.0,0.0,0.0,379993.0,0.0
8970,"Lunay, Anitta",0.0,0.0,0.0,0.0,266614.0,0.0
8971,"Lunay, Anuel AA, Ozuna",0.0,0.0,0.0,0.0,1015533.0,0.0
8972,"Lunay, Beéle",0.0,0.0,0.0,0.0,132160.0,0.0
8973,"Lunay, Brytiago, Revol, Myke Towers, Rauw Alejandro",0.0,0.0,0.0,0.0,204632.0,0.0
8974,"Lunay, Chris Jedi, Chencho Corleone",0.0,0.0,0.0,0.0,177161.0,0.0
8975,"Lunay, Gaby Music, Chris Jedi",0.0,0.0,0.0,0.0,903346.0,0.0
8976,"Lunay, Lyanno, Anuel AA, Brytiago, Alex Rose",0.0,0.0,0.0,0.0,525744.0,0.0
8977,"Lunay, Myke Towers",0.0,0.0,0.0,0.0,539251.0,0.0
8978,"Lunay, Ozuna, Myke Towers, Chencho Corleone, Rauw Alejandro",0.0,0.0,0.0,0.0,617836.0,0.0
8979,"Lunay, Zion & Lennox",0.0,0.0,0.0,0.0,361978.0,0.0
8980,"Luny Tunes, Daddy Yankee, Don Omar, Wisin & Yandel",0.0,0.0,0.0,0.0,14874.0,0.0
8981,"Lyanno, Rauw Alejandro",0.0,0.0,0.0,0.0,424668.0,0.0
8982,"Lyanno, Rauw Alejandro, Lenny Tavárez, Maria Becerra",0.0,0.0,0.0,0.0,307588.0,0.0
8983,"Lérica, Belinda",0.0,0.0,0.0,0.0,1632047.0,0.0
8984,"Lérica, Beret, Lalo Ebratt",0.0,0.0,0.0,0.0,278443.0,0.0
8985,"Lérica, Cali Y El Dandee, Omar Montes",0.0,0.0,0.0,0.0,46406.0,0.0
8986,"Lérica, Gente De Zona, Leslie Shaw",0.0,0.0,0.0,0.0,35593.0,0.0
8987,"Lérica, Juan Magán",0.0,0.0,0.0,0.0,831769.0,0.0
8988,"Lérica, Maikel Delacalle",0.0,0.0,0.0,0.0,92287.0,0.0
8989,"Lérica, Mar Lucas, Daviles de Novelda",0.0,0.0,0.0,0.0,152728.0,0.0
8990,"Lérica, Mau y Ricky",0.0,0.0,0.0,0.0,271414.0,0.0
8991,"Lérica, Omar Montes, Abraham Mateo",0.0,0.0,0.0,0.0,860294.0,0.0
8992,M-Clan,0.0,0.0,0.0,0.0,77959.0,0.0
8993,MARLENA,0.0,0.0,0.0,0.0,872343.0,0.0
