,artistName,artistId,genres,follower,popularity,famille_musicale
1515,Sir Mich,77QIEno3j2L5WkrHkh2OnP,[],,,No Genre
1516,chillwagon,31KykqmaPRWmV8PMHgWdE3,[],,,No Genre
1517,Sarius,3sW41aChSc5bBow0Folc1S,[],,,No Genre
1518,Nocny,2VZTBcS7ecOfaEwIfkak2r,[],,,No Genre
1519,Bibič,7hJpyuLhmpawafcRfxUnlT,[],,,No Genre
1520,PSR,58HrJf2URKRHTdaB28FcLh,[],,,No Genre
1521,Janusz Walczuk,44FnIf8PhG6EQRIoENsXu3,[],,,No Genre
1522,Ekipa,4rneSQYWhgIT9pMX2NwpeM,[],,,No Genre
1523,Sokół,5Kuxl5ZenCl9fYzmtin6ot,[],,,No Genre
1524,Pezet,4z93wkjfGntA0XFqnv4wj7,[],,,No Genre
1525,mgng,2btodWRF2aoshNisaYZhMc,[],,,No Genre
1526,Louis Villain,5k96hVqrpJoo0zmlVggVzv,[],,,No Genre
1527,Oliwka Brazil,7HhC70MoKQYjd2lnF5Znhs,[],,,No Genre
1528,Pusher,0fK8tIJvuUipbExfySWTVb,[],,,No Genre
1529,Trill Pem,0x4xJCGDyTlKr47RF2WXzu,[],,,No Genre
1530,Avi,5NmRijhUHZnaADekOLcOyl,[],,,No Genre
1531,Szczyl,2L5NIiBRiidSecXHHTB1Hm,[],,,No Genre
1532,Fisz Emade Tworzywo,0YYxsW13yGiA2e80fu4VIA,[],,,No Genre
1533,Vito Bambino,5XGkLMcwitYFdwroktQs7o,[],,,No Genre
1534,GOMBAO 33,52vstSwpIEImkm06cG6kJD,[],,,No Genre
1535,Ralph Kaminski,7l1IUcuGTEXMuD1aN3wFqw,[],202713.0,48.0,No Genre
1536,Jacuś,1efYxTvCNTpqYqfiEsxawq,[],115530.0,54.0,No Genre
1537,Diho,6PcYcDQ7UCL4U5PopumiWY,[],101191.0,55.0,No Genre
1538,Zdechły Osa,509dS4Q0EfUQuG7KvaSsiz,[],86139.0,52.0,No Genre
1539,Gedz,1MZ1TtfmzMHEYIlynXsr1a,[],189813.0,54.0,No Genre
1540,Opiat,001oyhl94fb7YKL6fVqHOo,[],9939.0,59.0,No Genre
1541,Kartky,7mC8Nb2rN3hM0v0bpxaMzL,[],302326.0,53.0,No Genre
1542,2K,0awWNjR5qmSZsQVFAo2NsR,[],55716.0,57.0,No Genre
1543,ZetHa,51GeNlazymktHPTNn8aEyn,[],63018.0,48.0,No Genre
1544,Major SPZ,5iM4dDbBN6a4OqxKPuxgS6,[],175562.0,56.0,No Genre
1545,Popek,4NtiLs5NpjgZDHNBEMbjKz,['disco polo'],200831.0,51.0,Autre
1546,Maurycy Żółtański,6GkmaR2QHFZZgZgJBLqfb8,[],703.0,44.0,No Genre
1547,BeMelo,58n40EtcUlarXICnPb9ohx,[],14846.0,58.0,No Genre
1548,schafter,2aDaFARm4U9hf5DI9Fhbnh,[],216078.0,59.0,No Genre
1549,Blacha 2115,71tiWMKZ5wpl6E0BdwVQza,[],502119.0,59.0,No Genre
1550,OLEK,4nRJJWVfbPAULHZl7VYVE8,[],7545.0,49.0,No Genre
1551,Męskie Granie Orkiestra 2021,5xoXMR6Y8PORwObvyND9ZE,[],314953.0,0.0,No Genre
1552,Daria Zawiałow,0tdKRrbItnLj40yUFi23jx,[],656037.0,63.0,No Genre
1553,@atutowy,53UpeT3katrOaJmhSiRp2a,[],37058.0,67.0,No Genre
1554,Kwiat Jabłoni,53l3yjX8ITilPIlCRsVKEB,[],464882.0,56.0,No Genre
1555,Hodak,3B6UKFIsDwnJUKlJp7qQyU,[],54545.0,45.0,No Genre
1556,Oska030,5mk5cvluGcQc8liUhNc8nO,[],34323.0,51.0,No Genre
1557,CatchUp,14M41VoNuxxvBXaigqZ9D9,[],51212.0,54.0,No Genre
1558,TACONAFIDE,5vgHNLPDrYD3hztA8yKoxP,[],780014.0,59.0,No Genre
1559,Kacperczyk,2XsHanVw1onfSpTECII15X,[],142283.0,58.0,No Genre
1560,be vis,6cAstWrYVb1BxHyRQJJskF,[],92189.0,42.0,No Genre
1561,Brodka,4D22jVMhvZgzvt8Hh9AcKY,[],241969.0,54.0,No Genre
1562,Zeamsone,1FdfWn1DrRwWDtRK8faYKY,[],361232.0,58.0,No Genre
1563,Qry,3Mnrb43jb3hiASpyCvaZpy,[],424619.0,55.0,No Genre
1564,Piotrek Lewandowski,2F9grKyrjes3vaNiPIvyWg,[],3044.0,53.0,No Genre
1565,Słoń,0wm6v5GU6VbR1wtsm0YiTV,['horrorcore'],354300.0,61.0,Autre
1566,Lady Pank,0PkkQfDUJZuR2PcQ6uEV8j,['disco polo'],752001.0,59.0,Autre
1567,Mr. Polska,1A6HQzOvtGaCYihOuIKjE6,[],225027.0,56.0,No Genre
1568,Favst,16TsNPlesuA1R9kPLS6nta,[],71392.0,66.0,No Genre
1569,Marie,5o7Atiia4I0WLFuN2qAu6M,['disco polo'],37794.0,42.0,Autre
1570,Urbanski,7Myky2n7ro7FEMaf0HyHtE,[],6792.0,54.0,No Genre
1571,Opał,28WXX79U4jzq1kfjx5QXPy,['horrorcore'],125269.0,65.0,Autre
1572,Natalia Szroeder,2DhJauCHKgwVilZO9A8og3,[],169846.0,52.0,No Genre
1573,przyłu,2zioaq2d7svakjWZV5FDXm,[],46938.0,51.0,No Genre
1574,Cypis,20akE7sZUTpZSC78lPhqvt,['disco polo'],464883.0,58.0,Autre
1575,Solar,1KJvuZHmkpnrjIyTLhhwpb,[],152469.0,54.0,No Genre
1576,Grzegorz Turnau,5bQZCiENsgmW4SvUOc86qI,[],63707.0,54.0,No Genre
1577,Beteo,0kh9Gvy9lGZsq84x7I37DC,[],203074.0,56.0,No Genre
1578,Donguralesko,7kaEEK2cQh07aEfEEBd4Hn,[],204715.0,55.0,No Genre
1579,Kacper HTA,39lKxb2ZHaygwUTthI92SS,[],111728.0,58.0,No Genre
1580,Kubańczyk,76Uu7lnLuTOmH2eZsKZTan,['disco polo'],206790.0,53.0,Autre
1581,Danzel,0o2RZsw6cgJAO7e4N3x7dJ,[],20115.0,48.0,No Genre
1582,Kortez,6o7xoNMeAUgi1SVl9rHYNk,[],500157.0,56.0,No Genre
1583,Alec Benjamin,5IH6FPUwQTxPSXurCrcIov,[],5436224.0,75.0,No Genre
1584,Margaret,6aGmKxXoKrSdovRUn8MBhZ,[],276515.0,51.0,No Genre
1585,Matuê,5nP8x4uEFjAAmDzwOEc9b8,"['brazilian trap', 'trap', 'brazilian hip hop', 'trap funk']",12604687.0,78.0,Hip-Hop
1586,Luan Santana,3qvcCP2J0fWi0m0uQDUf6r,"['sertanejo', 'sertanejo universitário', 'arrocha']",8922645.0,77.0,Autre
1587,Julinho Ksd,7kR1Yw4RqYhhDD3a8QRyG6,"['portuguese hip hop', 'punta', 'kizomba']",232827.0,56.0,Hip-Hop
1588,Wet Bed Gang,5jfz7uWPwf03hdEewW8AI8,['portuguese hip hop'],626426.0,55.0,Hip-Hop
1589,Chico da Tina,7xDYCf4fsGxHBp8Blo9D94,"['portuguese hip hop', 'punta']",114907.0,44.0,Hip-Hop
1590,Mc Don Juan,7Lmrb6KcIzfkmgbtokjsAL,"['funk', 'funk consciente', 'brazilian funk', 'trap funk']",5231743.0,75.0,Hip-Hop
1591,Bispo,3LZCMaZWwvhYyQeEfWgVdY,['portuguese hip hop'],363417.0,59.0,Hip-Hop
1592,Plutonio,39HJXjH5hKcCzaU0g6mv8G,['portuguese hip hop'],695101.0,67.0,Hip-Hop
1593,GIULIA BE,0kjGPGtoyKwKVOZAKmv5K6,['brazilian pop'],779408.0,59.0,Pop
1594,Mainstreet,25XJqeReVV38w0tR04GGBd,"['brazilian trap', 'trap funk', 'trap', 'brazilian hip hop']",1008284.0,74.0,Hip-Hop
1595,Slow J,7crp1tZcefnjT5RuL6WZQ0,['portuguese hip hop'],261286.0,60.0,Hip-Hop
1596,Piruka,5iZ6jMDkRa7RKLQplJuQUC,['portuguese hip hop'],539106.0,53.0,Hip-Hop
1597,Marília Mendonça,1yR65psqiazQpeM79CcGh8,"['sertanejo', 'sertanejo universitário', 'arrocha', 'forró']",36701767.0,80.0,Autre
1598,Teto,68YeXpLt3jB7JHQS5ZjMGo,"['brazilian trap', 'trap', 'trap funk', 'brazilian hip hop']",4266579.0,74.0,Hip-Hop
1599,Calema,6PIIKavZx20FlVKyIvb4Um,"['kizomba', 'zouk']",929718.0,64.0,Autre
1600,T-Rex,6QHREBOQktWsYBfrxW93rk,"['portuguese hip hop', 'punta']",603237.0,55.0,Hip-Hop
1601,Anitta,7FNnA9vBm6EKceENgCGRMb,"['brazilian pop', 'funk pop', 'funk carioca', 'funk', 'pagode baiano']",13069534.0,83.0,Pop
1602,DJ Lucas Beat,2zWqENF4cnsd1nLmraG9IE,"['agronejo', 'piseiro', 'sertanejo', 'funk']",562213.0,62.0,Autre
1603,Richie Campbell,2swvbEAfN70ZFcQB4Y7MaS,['portuguese hip hop'],314441.0,55.0,Hip-Hop
1604,Deejay Telio,7BWNRZyZ9mhgp5t0m7Ny0n,"['portuguese hip hop', 'kizomba', 'kuduro', 'afro house']",239728.0,52.0,Hip-Hop
1605,LON3R JOHNY,1fV7Au7ymGP3uhDV1TfjSd,"['portuguese hip hop', 'punta']",122296.0,56.0,Hip-Hop
1606,Ivandro,1pPbDeOdNUcLq32HTTLbZm,"['portuguese hip hop', 'kizomba']",452339.0,56.0,Hip-Hop
1607,Mc Poze do Rodo,28ie4NNTa2VW2QV4Zray8M,"['brazilian trap', 'trap funk', 'trap', 'brazilian hip hop', 'funk', 'brazilian funk', 'funk consciente']",6718675.0,70.0,Hip-Hop
1608,DJ Patrick Muniz,2MUXvv3lFulPYMUCtNrEBu,"['funk', 'brazilian funk']",47951.0,46.0,Autre
1609,Mc Topre,6bmZfABIjvLMAMYwujdjFy,"['funk', 'brazilian funk', 'funk carioca']",19149.0,53.0,Autre
1610,Dj Olliver,6akRUh5g0XiVQaZj6U23fd,"['brazilian phonk', 'brazilian funk', 'funk']",12391.0,51.0,Autre
1611,MC Zaquin,1OwYxVDNKP9JtSpp5E0uA4,"['funk', 'funk de bh', 'brega funk', 'brazilian funk']",311701.0,54.0,Autre
1612,ProfJam,3DhsjXVgWmA6X26tUugAjP,['portuguese hip hop'],199878.0,54.0,Hip-Hop
1613,Luísa Sonza,4PzYKhC14sTJNEr0dzoo0d,"['brazilian pop', 'funk pop', 'funk']",6463421.0,77.0,Pop
1614,Diogo Piçarra,3tOS3iTJSHwowFPRdR4Wsf,['portuguese hip hop'],451007.0,51.0,Hip-Hop
1615,MC Kevinho,1mXAhKnZEdF6rotyyd4GBi,"['funk', 'brazilian funk', 'funk pop']",7081714.0,65.0,Pop
1616,Bárbara Tinoco,10okQWuBo3LEA8HSZ1VUMT,['portuguese hip hop'],304717.0,52.0,Hip-Hop
1617,Gusttavo Lima,7MiDcPa6UiV3In7lIM71IN,"['sertanejo', 'sertanejo universitário', 'arrocha', 'agronejo', 'piseiro', 'forró']",22677752.0,80.0,Autre
1618,Mc Davi,1cYhx7ZOhYoVmnDPb9KMwo,"['funk', 'funk consciente', 'brazilian funk', 'trap funk']",3998098.0,74.0,Hip-Hop
1619,L7NNON,0JjPiLQNgAFaEkwoy56B1C,"['brazilian trap', 'brazilian hip hop', 'trap funk', 'trap', 'funk carioca']",4667680.0,73.0,Hip-Hop
1620,PEDRO SAMPAIO,5wbf52LA6kcaboHSN6NEF1,"['funk', 'funk pop', 'brazilian funk', 'funk carioca', 'brega funk', 'brazilian pop']",2900517.0,72.0,Pop
1621,Neo Beats,6PERJZF7wohA034PAxDK0b,"['brazilian hip hop', 'brazilian trap', 'trap', 'trap funk']",106659.0,65.0,Hip-Hop
1622,MC Kevin o Chris,2UMj7NCbuqy1yUZmiSYGjJ,"['funk', 'funk carioca', 'brazilian funk', 'brega funk']",3058253.0,71.0,Autre
1623,Dillaz,15p1isN7VcGsjeSq8s9YeP,"['portuguese hip hop', 'punta']",392395.0,60.0,Hip-Hop
1624,Henrique & Juliano,3p7PcrEHaaKLJnPUGOtRlT,"['sertanejo', 'sertanejo universitário', 'arrocha', 'agronejo']",26502385.0,86.0,Autre
1625,António Zambujo,72G65J87dqMi39O00Du2Je,['fado'],140696.0,48.0,Autre
1626,Sidoka,7EyzyrMNgqiK8bMrbkOT9l,"['brazilian trap', 'trap', 'brazilian hip hop', 'trap funk']",1399425.0,57.0,Hip-Hop
1627,Maiara & Maraisa,59jlthNnbmim5l9tmNA7se,"['sertanejo', 'sertanejo universitário', 'piseiro']",14296727.0,75.0,Autre
1628,Os Barões Da Pisadinha,5Lv2GUVwqmQBPwrTrxucE5,"['piseiro', 'forró', 'sertanejo', 'arrocha', 'brega', 'tecnobrega', 'agronejo', 'sertanejo universitário']",6826269.0,67.0,Autre
1629,Fernando Daniel,3Cpjz5dY9HNR41QuMn3oYC,[],540045.0,51.0,No Genre
1630,MC Ryan SP,75i9GaW2MJUgt4BkdUnuUY,"['funk', 'funk consciente', 'trap funk', 'brazilian funk']",6842561.0,82.0,Hip-Hop
1631,Bárbara Bandeira,4zhMand4AowXuUz4VpGiTJ,"['portuguese hip hop', 'kizomba']",454073.0,53.0,Hip-Hop
1632,Mc Pedrinho,1etNnR2SdlelBQAICa2Q5m,"['funk', 'brazilian funk']",4635033.0,65.0,Autre
1633,Sam The Kid,3NEQ5t2FprBMLmDAP0EPcE,['portuguese hip hop'],154622.0,51.0,Hip-Hop
1634,Intactoz Corp.,3uMHwSzAIRTT0pRMihvQJw,"['brazilian trap', 'brazilian hip hop']",3326.0,16.0,Hip-Hop
1635,DJ Yo,5ciEtvgMKJRylm7Zmr6q3L,[],,,No Genre
1636,Nininho Vaz Maia,7bMt24fjCeUulKxEUyLdL6,[],,,No Genre
1637,MC Rick,1mvpEXClANunyiHFtAXCxt,[],,,No Genre
1638,Mc Anjim,0DjQFfVxBipTFTXRCwImMP,[],,,No Genre
1639,Xamã,5YwzDz4RJfTiMHS4tdR5Lf,[],,,No Genre
1640,Zé Neto & Cristiano,487N2T9nIPEHrlTZLL3SQs,[],,,No Genre
1641,Orochi,3rfM2cGqF6DB0kUyytMkXx,[],,,No Genre
1642,Xutos & Pontapés,1lQnDEcvFAWaUjbyZiHKih,[],,,No Genre
1643,Rui Veloso,1HHcnYrMqv4xpwHJAzUfqO,[],,,No Genre
1644,DJ PH DA SERRA,7Dq3oCz43MCuWBRgWTltZI,[],,,No Genre
1645,Zé Felipe,7cmuxPnXRJxwuYDHfbD8Eu,[],,,No Genre
1646,Gloria Groove,7rXMvXRnWHaSwnVvPeUUfw,[],,,No Genre
1647,MD Chefe,6yZKPB8eRoJesHjtxPxSLs,[],,,No Genre
1648,LUDMILLA,3CDoRporvSjdzTrm99a3gi,[],,,No Genre
1649,Pineapple StormTv,09U6hmCerKcIJrixubiBjm,[],,,No Genre
1650,X-Tense,7JajP35zM35gnAvTZbwxDF,['portuguese hip hop'],55026.0,42.0,Hip-Hop
1651,Dj Lv Mdp,01CFmzv28eTtJAjhrvOsiW,[],,,No Genre
1652,7 Minutoz,2563ILWHSx52eOxOoi5rJW,[],,,No Genre
1653,MC Cabelinho,1WQBwwssN6r8DSjUlkyUGW,[],,,No Genre
1654,6LACK,4IVAbR2w4JJNJDDRFP3E83,[],,,No Genre
1655,Carolina Deslandes,6xolQjWFT24ykWke55u9fU,[],,,No Genre
1656,Mc Frog,5xKesKsXI1jv2TorLOnbbm,[],,,No Genre
1657,Greg Ferreira,2e8RAcYXYt5IStoaaQWcG8,[],,,No Genre
1658,Domingues,7BcPoZhXI08icbiq1mpxFx,[],,,No Genre
1659,Pearl Jam,1w5Kfo2jwwIPruYS2UWh56,[],,,No Genre
1660,Caetano Veloso,7HGNYPmbDrMkylWqeFCOIQ,[],,,No Genre
1661,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,"['rock', 'glam metal', 'hard rock', 'classic rock']",33497530.0,81.0,Rock
1662,Lupambo,3VhkOgqrqw8bBm5PPJbHXA,"['kizomba', 'portuguese hip hop']",5506.0,29.0,Hip-Hop
1663,Kawe,1TYJOhNSxMOODWiDVhuyZb,"['brazilian trap', 'brazilian hip hop', 'trap', 'trap funk']",783433.0,57.0,Hip-Hop
1664,NANE,1QexdJFYGyxdBlEpDSy0d4,"['manele', 'trap']",621153.0,52.0,Hip-Hop
1665,Tzanca Uraganu,5h0wBmd25qPcGSInl3dp66,['manele'],1467248.0,61.0,Autre
1666,YNY Sebi,5BUJV1dbGNb61hYPK6rhtM,"['manele', 'trap']",542333.0,48.0,Hip-Hop
1667,Petre Stefan,0yjc2FN5zju7xyuJsTfGkh,"['manele', 'trap']",257491.0,55.0,Hip-Hop
1668,Oscar,6dKPNkSEQOrRRvZz63Y47F,"['trap', 'manele']",377292.0,58.0,Hip-Hop
1669,Ian,0GoJXmDr5UBG8ValCZe4om,"['manele', 'trap']",547161.0,55.0,Hip-Hop
1670,Killa Fonic,20SBqzpuFoymhieHTNHUgl,['manele'],272513.0,53.0,Autre
1671,Azteca,5ysOQVQHHU9GJZBKmZMRHv,"['trap', 'manele']",298474.0,51.0,Hip-Hop
1672,Marko Glass,07nCYoPlXkWlhC2FHm1INS,"['manele', 'trap']",287812.0,54.0,Hip-Hop
1673,Carla's Dreams,1n5LD9Ar3D6RK2X2ewGvXb,[],531844.0,54.0,No Genre
1674,Bvcovia,5CqmNRrmp3UP3NGccmlKHR,"['manele', 'trap']",460708.0,51.0,Hip-Hop
1675,Florin Salam,6Ujb9g9pljLl91qELsPZYo,['manele'],715774.0,57.0,Autre
1676,B.U.G. Mafia,4RAbHb0oHO62If4S7h18L0,['manele'],595199.0,54.0,Autre
1677,Manele Mentolate,4FxpvNihN7UbesJZrAE9tR,['manele'],91943.0,58.0,Autre
1678,Jador,6o6jMpcBBv4jMOEE1Z4tlJ,['manele'],559168.0,49.0,Autre
1679,Amuly,03eZ4y8baXNaR68hpkkDoq,"['trap', 'manele']",163967.0,48.0,Hip-Hop
1680,Mgk666,6yTJ8tQyoUxgf6aqbpsXhQ,"['manele', 'trap']",567729.0,56.0,Hip-Hop
1681,Mobtrap,6Nspm53g0iGjgJxTcwhqOl,"['trap', 'manele']",71591.0,43.0,Hip-Hop
1682,Irina Rimes,1OQa8VMULlbmbFmDcdfBZj,[],698958.0,60.0,No Genre
1683,LilCagula,3uR0BLXGAv5YciM8meWqmO,"['manele', 'trap']",200729.0,40.0,Hip-Hop
1684,Bogdan DLP,2MiJmNQKPgwLZMr35cVqtq,['manele'],694398.0,57.0,Autre
1685,Dani Mocanu,60KR2lVVoYd6GIcfLoUjPI,['manele'],827183.0,63.0,Autre
1686,Iuly Neamtu,5d3bc9MSib3NPeIDxYIIWD,['manele'],451800.0,57.0,Autre
1687,Spike,6JDu6pr6teBn79KqBTOXdp,['manele'],119436.0,42.0,Autre
1688,The Motans,05qpk4JDcLSFNJSsPIZ8Ye,[],468463.0,51.0,No Genre
1689,Delia,6YomcUxZXNftP5OyuHoVmB,['manele'],434484.0,49.0,Autre
1690,Parazitii,4u0tMvazRUSOlvjqzhyLqF,['manele'],385789.0,48.0,Autre
1691,AlbertNbn,33CSqdyro89aOFiZb5fU5U,"['manele', 'trap']",494693.0,54.0,Hip-Hop
1692,Smiley,3gvNMbcnvmnjGaG6hvJfSH,['manele'],601317.0,52.0,Autre
1693,Nicolae Guta,1WgCdu3YOI6rVp6Hr4NSc2,['manele'],301068.0,54.0,Autre
1694,Costi,5nlhxXs2Lgr8nH98jC26pw,"['manele', 'folk pop']",34313.0,53.0,Pop
1695,Alex Velea,1V4elwsLx3Lz43ma61eySA,['manele'],246874.0,53.0,Autre
1696,BAZOOKA,5VF7pRN0tgUIRWjsVmnpY1,['manele'],63948.0,43.0,Autre
1697,RAVA,6ocuMBOl5OFS3AViv3DnG6,"['manele', 'trap']",542895.0,60.0,Hip-Hop
1698,INNA,2w9zwq3AktTeYYMuhMjju8,['europop'],1426082.0,72.0,Pop
1699,Roxen,6KCxe5mJlHDJlKEXbNFLsP,[],61313.0,43.0,No Genre
1700,Lino Golden,1FLxXnFMMpCQYzHTIYtYLH,['manele'],71262.0,34.0,Autre
1701,Connect-R,1omKDrKCcMD79tfK8Vb2Hr,['manele'],241989.0,49.0,Autre
1702,Costel Biju,1XDujSZXKFYhL3lb9HLHHY,['manele'],574879.0,56.0,Autre
1703,EMAA,4j4xD0oanPaJMB0BVqsRGE,[],49429.0,41.0,No Genre
1704,Cheloo,6JK8YGmVPJR1FM7P9BSQtE,[],207794.0,48.0,No Genre
1705,Calinacho,050D4ZE1dXVfLSrQADtEu3,[],59379.0,48.0,No Genre
1706,Vali Vijelie,36Pv4nrbKXaEZHJinKrGDx,['manele'],241605.0,46.0,Autre
1707,DJ Project,1oqThNqOfhev071PvmOwWQ,['europop'],173512.0,47.0,Pop
1708,Liviu Teodorescu,7Ml36YHsejaW7jVjJAhW4a,['manele'],178969.0,40.0,Autre
1709,Puya,0Dn3AfYwq9cWRhDqtfelNE,['manele'],258539.0,52.0,Autre
1710,Deliric,357du2352LkLWerYcY49WY,[],90985.0,47.0,No Genre
1711,Grasu XXL,4BMSu3GY2lP8sH0nmrdgGG,['manele'],212673.0,48.0,Autre
1712,El Nino,01tCOipZP0bkn0LjSZ5S5i,['manele'],88190.0,44.0,Autre
1713,Nikolas,29wSS5bDd3Ys4VMaXAvN7F,['manele'],237637.0,47.0,Autre
1714,Stray Kids,2dIgFjalVxs4ThymZ67YCE,['k-pop'],18680897.0,86.0,Pop
1715,Cristi Mega,0ujOKxbYEmzcCzt9Uh7dgA,['manele'],139025.0,40.0,Autre
1716,Alina Eremia,6cpj6MeLF0pLx34Un9Bpj3,[],242104.0,51.0,No Genre
1717,Baby Keem,5SXuuuRpukkTvsLuUknva1,[],2886222.0,77.0,No Genre
1718,Subcarpaţi,0i0rwrrIFDx2i2bI23GwVG,[],116201.0,41.0,No Genre
1719,Alberto Grasu,6nzeqmuQeZAVidJy3j5Dck,"['manele', 'trap']",96722.0,34.0,Hip-Hop
1720,Ghostemane,3uL4UpqShC4p2x1dJutoRW,"['dark trap', 'horrorcore', 'emo rap', 'cloud rap', 'rap metal']",3652202.0,69.0,Hip-Hop
1721,Ski Mask The Slump God,2rhFzFmezpnW82MNqEKVry,[],6007420.0,71.0,No Genre
1722,xnrst,60Zeeqli4bGfe8xtkuToJS,[],929.0,31.0,No Genre
1723,Silent Strike,7wogO6QhOf6U31t2EHmAiS,[],17308.0,40.0,No Genre
1724,NOSFE,0MvOpXzkqyFOyom1rrm4NM,['manele'],51235.0,39.0,Autre
1725,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,['bedroom pop'],4356621.0,70.0,Pop
1726,Andia,6Jwwt3X2qSFanYwEHcvBkn,['manele'],159728.0,50.0,Autre
1727,MIRA,2nMFC7hWK0haX8ilvRpb59,['manele'],184938.0,55.0,Autre
1728,NLE Choppa,0ErzCpIMyLcjPiwT4elrtZ,[],9512173.0,79.0,No Genre
1729,Mother Mother,0e86yPdC41PGRkLp2Q1Bph,[],4368370.0,73.0,No Genre
1730,Andra,72FGvJgYbs0NBeJqECy6cF,[],295402.0,46.0,No Genre
1731,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,['k-pop'],53443493.0,80.0,Pop
1732,Solomon,048TiI4LaWTTm11sApKliK,[],20886.0,37.0,No Genre
1733,OG Eastbull,754BJcKdHZH7tj9xFq3hHO,['italian trap'],115441.0,43.0,Hip-Hop
1734,Theo Rose,264Be2Waq137vybMlFYCnu,['manele'],292159.0,52.0,Autre
1735,Ant Wan,51TXQniEQkYh89tfLjiuSy,[],278952.0,60.0,No Genre
1736,Thomas Stenström,2DWNa2o3BbsIHeBq7Iu6E7,[],94784.0,57.0,No Genre
1737,VC Barre,5QcMPl2wzC4KqivjfcyBIU,['russelåter'],101848.0,55.0,Autre
1738,Asme,3M1eBsR4rSTcDAzYopumeG,[],193880.0,63.0,No Genre
1739,Victor Leksell,6RJXSfbIkEMoCJ8GAg2dVO,[],184434.0,64.0,No Genre
1740,Miriam Bryant,2zd9YxlsQvA5mkZ1NarYVQ,[],233446.0,62.0,No Genre
1741,Newkid,5wXRHaEx8AvtUv0gyZHGf6,[],68260.0,50.0,No Genre
1742,Molly Sandén,0NRMzT05nsc8mTm4iUvuHY,[],303193.0,60.0,No Genre
1743,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,[],295423.0,66.0,No Genre
1744,Melissa Horn,0tOdy7SqogILIjzGU2hSr5,['swedish ballads'],357506.0,53.0,Autre
1745,Aden x Asme,1eX2QZGKv4RFxpDKUGxgm0,[],88676.0,45.0,No Genre
1746,Dani M,5ILMkt5lW4KAyTXMNYWaGF,[],80466.0,58.0,No Genre
1747,HAVAL,4XW87HXcsYTkdK7IhSy2Kt,[],154821.0,58.0,No Genre
1748,Manny Flaco,2vduakOON9BipyWkPSBo4S,[],10630.0,57.0,No Genre
1749,Lars Winnerbäck,33zLgL7tT1vg7eRpWYX5uI,['swedish ballads'],374721.0,57.0,Autre
1750,1.Cuz,5uvOG0MwnD2ANrxNBUPtNr,['epadunk'],150888.0,53.0,Autre
1751,Miss Li,04HqRx07Bv9gh7rsrMTqs7,[],335722.0,60.0,No Genre
1752,Aden,4DC3zLbfVrTZo2WmvjMMls,[],43171.0,49.0,No Genre
1753,ODZ,295SPRt7YTtIPdYoMkkF7K,['epadunk'],66539.0,54.0,Autre
1754,Sarettii,4kUfJdASJDMPLuo1t1N2zi,[],90584.0,56.0,No Genre
1755,C.Gambino,6eWjyO1r0QlvsIuIIcgGxI,[],139807.0,62.0,No Genre
1756,Ricky Rich,1gm1katIowFM22Ldqcw6DK,[],242357.0,60.0,No Genre
1757,Myra Granberg,6HYjkczJfUdGcwIGPOq5P2,[],36721.0,47.0,No Genre
1758,Albin Lee Meldau,1AdKbbV5v6ifuJertEjNeK,['swedish ballads'],151255.0,56.0,Autre
1759,Simon Superti,6NEj7qdWpQXSeiST36X7ES,['epadunk'],16820.0,55.0,Autre
1760,Adel,3vHwJg9XHrACvX9ZlwV8pT,[],102267.0,51.0,No Genre
1761,23,2Dor6diK1zw9BEluKBOdoA,[],,,No Genre
1762,Jireel,2EWsHDexsSInArfFkhA2i6,[],,,No Genre
1763,kent,4KXp3xtaz1wWXnu5u34eVX,[],,,No Genre
1764,Håkan Hellström,3H7Ez7cwaYw4L3ELy4v3Lc,[],,,No Genre
1765,Z.E,3PtEOX0PJSh7ndOL4tP0NR,[],,,No Genre
1766,Cherrie,59E9dYtwLTUAGuAppwFKAW,[],,,No Genre
1767,Greekazo,0I0zS0aiq9JeGMBT45x6d8,[],,,No Genre
1768,Darin,1rKFeRryEci6cxNkdvHzNr,[],,,No Genre
1769,Vaggvisor,5yLTSEQlxtbK0dyLmYAP3T,[],,,No Genre
1770,Barnsagor,5vgdCeIDJrz7dlvjQPPUxj,[],,,No Genre
1771,Yei Gonzalez,54tAGj0D5DRj7wKZdgALnq,[],,,No Genre
1772,JB,6Xln2zf2OkGDhFKUQcw1yB,[],,,No Genre
1773,Laleh,62QZPjYQMoo5g56FP9Webq,[],,,No Genre
1774,Eddie Meduza,3cMEiDsx9VpGvF71hUGswS,[],,,No Genre
1775,LOAM,6yAKbgaSH283c7eAZVgk3P,[],,,No Genre
1776,Tjuvjakt,0XDfNJsQy7B3q0GfsMHSkp,[],,,No Genre
1777,Lasse Stefanz,0ntVZReCfBFQctUiiaTaeu,[],,,No Genre
1778,Norlie & KKV,2u8P7EawurNYoIzRtr5Knk,[],,,No Genre
1779,Owen,0Q5gLNKbp5mpfEvquAaHCl,[],,,No Genre
1780,Smith & Thell,1ZrBGJWLL8NiAjgNifCy90,[],,,No Genre
